d.obs,change,d.bearing,d.resultant,mag.resultant,d.0,dist.0,d.1,dist.1,d.2,dist.2,d.3,dist.3,d.4,dist.4,d.5,dist.5,d.6,dist.6,d.7,dist.7,d.8,dist.8,d.9,dist.9,d.10,dist.10,d.11,dist.11,d.12,dist.12,d.13,dist.13,RevisitT,time,x,y,iid
-0.18728201761522226,dx,0.5547680786872561,-0.049095899616383165,0.9882063595787325,NA,NA,0.11491210766255545,286.16208707675725,-0.0705080910156131,310.3988536411233,NA,NA,-0.03263905445321612,286.759502604737,-0.1282811509828255,250.30162236596172,-0.16671645841989424,228.4788697044065,-0.04688341539765654,135.46430019094583,0.3921686432831322,131.69526844193211,-0.16194789052596262,378.3325851863994,-0.14092179596748933,384.9235636821518,-0.120344572395621,116.53088316587994,-0.1143083272716534,107.58476647090346,-0.10673243940977498,242.62551752751503,2040.0,2007-03-21T09:35,446992.689768,6183797.41766,238.27148500489275
-0.3320389919775773,dx,-0.18728201761522226,0.20391679300742585,0.8661865542136075,NA,NA,0.6386433793901384,113.28499566678349,0.41630314305416277,44.196470544614755,NA,NA,0.5949884910443033,42.26372929020079,-0.4614350574029059,55.79721607493852,-0.890963950692561,15.171670968367287,0.8051916943184263,82.0063280825345,0.3509667722398367,60.86047208746512,-0.03986275518102636,140.2754208503348,-0.1765254413068992,189.2210726866334,0.1370522873916868,87.94002826517521,0.448993278343957,48.06225869426216,0.2962078636245362,73.62992669028257,1380.0,2007-03-21T09:47,446915.564804,6184201.94304,79.3924658251327
-0.2712790764964042,dx,-0.3320389919775773,0.9900650323626423,0.7659087914014676,NA,NA,0.9999126979531198,194.21987208182443,0.9691372209428587,73.8501285987307,NA,NA,0.9976895886787768,102.87662371904615,-0.4984304179690213,2.900413332401937,0.762706362752597,34.22728073087127,0.9984441046745596,203.62094900739473,0.9957360857340117,104.6744218867282,0.739492808371101,113.41802617618372,0.27612319949077485,92.34116166971287,0.9322257815132461,87.74425105615853,0.9998832985898276,136.88845964868372,0.9266732481336584,98.96384682562899,1560.0,2007-03-21T09:58,446806.017675,6184513.14759,103.8104528944471
-0.13924934559739371,dx,-0.2712790764964042,0.9420182604867287,0.7736159227602465,NA,NA,0.9993930881239897,302.28523326259085,0.9698810123446969,116.01952380003307,NA,NA,0.9904339566533513,192.8589546581723,-0.5631825112064174,19.990537259527343,0.36513110656805603,43.76394844351602,0.9979384587657139,295.7712162371797,0.9955001488171604,180.45210245035017,0.904490490716602,204.69997688996753,0.34814271645654504,108.81208107577174,0.8445122188730487,144.74090788838086,0.9955351470034137,248.81882548169145,0.8973481886067799,150.52598493520492,2160.0,2007-03-21T10:13,446730.040423,6184782.7156,167.3949410318655
-0.184847133678625,dx,-0.13924934559739371,0.9850212443235314,0.8899737821103534,NA,NA,0.9884708823604866,422.2933252687563,0.9940155379055703,167.3301003425122,NA,NA,0.9999510095857943,246.94012713089901,0.9398357663188676,22.14892809130854,0.14535385543970464,16.237102989353236,0.9859682472422944,403.4031787537404,0.9856350718018614,212.73387840787953,0.9983931038575343,261.5513973018386,0.5117880937635949,136.39278047764486,0.9945127279561826,222.76471706399113,0.9791081257338416,338.5785623980801,0.9966846030844243,210.18762236981982,2340.0,2007-03-21T10:34,446660.39983,6185277.95749,221.71347671631864
-0.23343473958565947,dx,-0.184847133678625,0.9624701576248329,0.9709395255382224,NA,NA,0.999862830118973,431.7498393946308,0.9209622420565208,108.45570772502433,NA,NA,0.9794019201924739,276.54381241472373,0.9485321984812433,93.03857036261772,0.7124615061409528,25.124034339863794,0.997845243578332,382.40022752684683,0.9759604083796928,264.55758789847914,0.9708080546218695,301.2932945461859,0.8154386190293624,75.15680464688515,0.9478637265867458,277.7185484977914,0.9972787234611646,343.61211868759347,0.9475883488958713,231.28345326592114,1560.0,2007-03-21T10:52,446605.190204,6185571.48768,234.24449994221365
-0.6312563149744552,dx,-0.21232699319144918,-0.3251304240352518,0.7875999442405921,NA,NA,-0.6799019163049096,82.89362808903658,-0.6062870717773476,75.90913561535548,NA,NA,-0.06669639647334928,32.81882553189013,0.3275945231355641,18.497565044710566,-0.6530509911958197,85.20728023309826,-0.7338277449719857,53.68945090501588,-0.14120138058219067,29.71538388002817,-0.047679967385762155,23.880541027700612,-0.3191155884881762,49.61463635830641,-0.011103083972255123,33.33048488729443,-0.17942141350852467,28.651826726036017,0.03781855649459619,48.68482677227151,1380.0,2007-03-21T12:34,446982.510957,6186552.87375,46.907798755895335
-0.5097993861151218,dx,-0.6312563149744552,0.99491557272905,0.7632748515269011,NA,NA,-0.3965879385771414,62.76926959323989,0.7617944787630722,31.57910802135085,NA,NA,0.9199348648582611,63.12405578473008,0.8892267917670661,65.69431484500868,0.9996366985023896,16.108961546078433,0.971805015511368,15.1236325861667,0.9574692640054332,58.79477459857648,0.9999478371930477,46.90534117595888,0.02867846361125821,26.606824598533166,0.9879523004518589,66.16601123884918,0.993069337594468,60.22378104853595,0.9998012137332346,66.48238504932324,1740.0,2007-03-21T12:48,446901.718742,6186453.6108,48.29820500719597
-0.16192708945034415,dx,-0.5097993861151218,0.9901131783950883,0.812767928080731,NA,NA,0.4075910068206579,88.81862607166094,0.8969807725641753,118.19952142484077,NA,NA,0.9194438532118483,102.28081910717935,0.7908204201453101,139.1143269785288,0.7726730913397957,122.40647984245537,0.7613421192878556,9.639941476253801,0.923090719051568,102.47817439992902,0.48906118577281815,83.91621094688333,0.8718975736108318,119.50085871376186,0.9637627475092584,108.37816187329548,0.862801304801438,123.54481194579522,0.9973218583906717,106.8693284297493,1380.0,2007-03-21T13:03,446814.031855,6186305.638,102.09560510086108
-0.16032452064536912,dx,-0.16192708945034415,0.6000967010283546,0.9573217077626256,NA,NA,0.8883475076362882,50.666283572521245,0.4320891871453511,143.59335676363185,NA,NA,0.45657825633756216,118.55977932377223,0.4661808865918167,153.41797033007927,0.34097256239252965,139.94060613524871,0.9647122215725976,16.38952036178285,0.45793815014832945,108.11758063392628,0.8225964528047798,48.89566971374688,0.39776250836842714,143.8643025449059,0.4859697650912876,122.2401165240159,0.5090574815036999,137.1506109025654,0.6716221499968817,99.2693038373761,1140.0,2007-03-21T13:11,446795.293892,6186191.44665,106.84209172029773
-0.9958225199480063,dx,-0.16032452064536912,-0.429221369397498,0.8432532582136347,NA,NA,-0.4654335816914217,95.88448283707488,-0.5288318007155439,195.94081301025463,NA,NA,-0.4570799405815415,147.90725630653387,-0.212417980658417,143.10393590181326,-0.48433336232912777,159.94209675602391,0.8952644164502759,21.11016856664616,-0.5752827764618061,127.17497648977421,-0.621501693077724,152.2550783371839,-0.5649943512189202,182.9284369987462,-0.5203585994026465,150.7524479614565,-0.3992320660515295,158.12900638259256,-0.40910615260349775,115.76826207642675,1440.0,2007-03-21T13:22,446775.494736,6186069.54988,137.5747468020439
-0.3734605156122387,dx,-0.9958225199480063,-0.9893562686965451,0.8319750802249216,NA,NA,-0.8412447772637835,115.37290912524155,-0.9056136988575332,177.79966763567163,NA,NA,-0.9967259951084932,80.69352753483332,-0.9929825398851446,15.724027737482006,-0.9999912539294551,73.32123405537847,0.32687825356307737,91.97672295072273,-0.9066934962255861,58.69469232094423,-0.9513047139984607,142.6663133375407,-0.8995344561978807,187.5020465863557,-0.9164778566314998,160.70522376084946,-0.8066723795287484,130.89516035227044,-0.9870739826518751,46.0514032371885,1440.0,2007-03-21T13:35,446601.697401,6186053.61388,106.78357738620656
-0.9506510147329628,dx,-0.3734605156122387,-0.9357723744641637,0.9722369383531455,NA,NA,-0.7965564411613896,221.35383370207578,-0.8678367255167577,266.79286958511614,NA,NA,-0.9073477117537448,214.28873579155427,-0.9999689031176778,104.82234693699552,-0.9890618518209999,118.50179256445654,-0.9905279979543732,44.56187379460183,-0.9639674648866658,135.6234445159132,-0.8987992575383601,237.73968763924552,-0.887604507126839,285.52967198862854,-0.8536143027612315,260.2789298649685,-0.8174986506912248,223.11013927986497,-0.9447258494557854,190.98840660225179,1620.0,2007-03-21T13:46,446537.05386,6185893.04449,191.96597768880602
-0.7437790594555035,dx,-0.9506510147329628,-0.6093565808913471,0.4243888683805757,NA,NA,-0.44595862757480825,67.71580598493371,-0.8361678098656384,117.04174728317501,NA,NA,-0.8357027469674703,6.629741729931838,0.8583417940802718,38.23891557765971,0.9997906236909225,14.279749259853492,0.8656927976131018,58.65975014146602,-0.43072231385326565,54.16086009438063,-0.8959875902013693,94.79178015290783,-0.9194880525741775,146.92346112445503,-0.7202205328834904,107.80045458525453,-0.7102940059268436,88.76828455476026,-0.03253344262657616,39.41429281425868,1920.0,2007-03-21T14:02,446222.172135,6185790.27712,69.5354036085864
-0.9998020671326716,dx,-0.7437790594555035,-0.3964933711020559,0.9563163112963806,NA,NA,-0.6276748693375218,178.47578141280374,-0.6181088611190069,117.58091166488632,NA,NA,0.0017958524568837447,79.07401895728611,-0.13264605050265965,86.59761540774237,NA,NA,-0.06693661458205781,37.882641281892354,-0.3525373201635454,141.70174161436057,-0.25877331548172744,65.52325123896283,-0.84841472554123,189.65087710614978,-0.2316076314802722,130.49391336952547,-0.6001256197773381,166.675515029942,-0.4358746426253951,94.61332708517264,1920.0,2007-03-21T14:18,446021.949791,6185610.33964,117.11541765170222
-0.9747158164718738,dx,-0.9998020671326716,-0.999810151004957,0.15240731842368183,NA,NA,NA,NA,0.7937473971032832,17.536399182065445,NA,NA,0.7810255459243968,9.83499769125437,-0.5878464641471804,10.455954700549658,NA,NA,-0.9676721931051712,88.10051534769488,0.3683788075686952,36.806955411663786,0.41646405534786934,57.86553728299648,-0.9890616951224868,242.1763204438437,0.43598129103025635,30.946103163328523,-0.9821678228360099,144.84165882309276,-0.7926327581727617,37.316585462854114,2040.0,2007-03-21T14:34,445824.06523,6185614.27741,67.58810275093438
0.29567347992038173,dx,-0.1766010516098951,0.004888980018878441,0.49779882071459214,NA,NA,-0.21710686114342953,62.23667657120072,-0.28528483749875894,57.48160130549657,NA,NA,-0.3014139421116766,57.853138986426295,0.9233372676503196,4.368213156065957,0.2825438080803341,55.8395888576358,0.27790179491423467,51.268767635278685,-0.1742022597252357,51.049229579757586,-0.13102861705345611,39.77436676256578,-0.35521347134579295,62.582947312967114,0.1424530136124563,6.528245646406366,NA,NA,-0.13521500470112238,42.48338106987318,2760.0,2007-03-21T15:54,445240.892992,6185566.44453,44.67874153487946
-0.975694089373141,dx,-0.17798566956468823,-0.8965899676321187,0.8596832097412332,NA,NA,-0.9999721519108216,193.57471441318864,-0.9999991999834326,202.76065476156833,NA,NA,-0.9965337969975733,167.1328800441622,-0.6100911295675985,126.53005442446855,-0.5869080591043794,128.59397061813863,0.0363828424348766,54.909013873340264,-0.999751416899108,182.5454266036817,-0.8132661540897654,154.06428646356602,-0.9725263115455935,262.9043403401964,-0.9981656066740953,200.8790227684074,-0.3095581438016331,96.49386276776065,-0.9990111256081841,196.56256183685423,1860.0,2007-03-21T17:41,445804.035844,6184958.60429,163.91256574294445
-0.7284430204840859,dx,-0.975694089373141,0.9120083019728112,0.8073554409387286,NA,NA,0.3758791036393698,59.65225729669546,0.5611279371806469,69.07444236537829,NA,NA,0.7599213150345856,63.76282479886531,0.8089785611590645,26.973360046441844,0.962192886623755,93.29740047286727,0.9854457332790185,101.41129319776596,0.9439949911433929,67.29669530451642,0.8980786822447364,93.44806251995058,-0.13923247265015828,21.956459274593072,0.9379607591213894,63.297737308926756,0.9248334027109076,120.17813763689387,0.8165974993379985,65.28784667563689,2460.0,2007-03-21T17:56,445475.149124,6184884.73763,70.4697097415443
0.945200383131933,dx,0.9959749320289649,-0.5849296003913251,0.8621009151815521,NA,NA,-0.7370955906144855,101.70462240691249,-0.7205502030212478,123.26152304223628,NA,NA,-0.8547769340876586,118.82633474735348,-0.38531010065335636,151.75000127113063,-0.5810386409073748,150.24871813685263,0.9820527806657796,5.220663390966144,-0.5930735768220499,131.517394534005,-0.8600889462720475,74.08196066860599,-0.5166192896931033,44.3475786792128,-0.5407861971984352,141.2924395435115,-0.6476513255511078,59.77807422527266,-0.5962818917747366,129.61043299857803,1140.0,2007-03-27T07:07,445855.27481,6185284.1334,102.63664530371982
0.9873709617160676,dx,0.945200383131933,-0.028428087583665444,0.7812807315125712,NA,NA,0.3484822928963621,42.15442415842038,-0.23933544078878047,68.42231726175409,NA,NA,0.16988463182853045,41.53574760078786,-0.06255154663778244,176.16935797748002,-0.46070964445289064,120.38421787623206,-0.8587045902794301,29.284217211399937,-0.17193795157089933,135.91503489706085,0.7590987052785335,24.30348215095843,0.8761946907486735,36.34525104550736,-0.11475669836985541,143.41612106291248,-0.2256905630700654,22.52854789679233,-0.28649772234175497,108.30730755111675,960.0,2007-03-27T07:15,445988.900501,6185237.97646,79.06383555753521
0.9004190034689545,dx,0.9873709617160676,0.9466937303481239,0.5266660446542267,NA,NA,0.9918705925245112,72.68770087108805,0.9814315741648579,32.2508046747582,NA,NA,0.8906940826589015,34.688272377542816,0.5106991147449443,120.47744503412125,-0.23855530591090648,28.168799786719575,-0.8761974887619997,24.67318867608662,0.3861408952279095,93.77183104457188,0.8837668605283735,44.78676365761968,0.5939519474744069,86.75432592312471,0.6341712021713882,93.74566390410372,0.49780476103611665,26.61272859749464,0.7273188417980844,53.84021288734971,960.0,2007-03-27T07:23,446070.553808,6185224.87505,59.37147811954839
0.9895884178228229,dx,0.9004190034689545,-0.22621939903161067,0.6824092056198817,NA,NA,0.4196801767417997,61.14987769331211,-0.0837407436385461,62.150550088657745,NA,NA,-0.6758643764534185,24.458516181722743,0.2454105904338718,104.9039728926998,-0.776652084689791,59.53247537272077,-0.6438147545967081,62.74910472390539,0.022654137216888425,80.04800026087759,0.37878367125966084,70.43506267688,-0.1436844632058225,41.52731701851364,0.36148717015249554,76.57699674337167,-0.9946145434011784,25.9968111546417,0.037865028421672164,66.31822051214232,1080.0,2007-03-27T07:31,446256.047239,6185135.25673,61.32057544328711
0.9992101912845859,dx,0.9895884178228229,0.9919692187898509,0.6272109551760011,NA,NA,0.283138682219632,30.305087044448573,0.9107546843638825,62.70997041103967,NA,NA,0.8919376418717009,52.28718854638913,0.33603346023749137,98.35832913153516,0.018938511026434176,8.57152100918026,0.16252452968351647,24.36376839690214,0.9181353340619678,56.81657415378901,0.9489960278896857,20.27330403352782,0.26096243362599375,104.10999670918854,0.8692813088524263,44.801280045985514,0.9978810732366838,51.104953983890645,0.8675041883097896,42.915109032421654,1080.0,2007-03-27T07:41,446446.955125,6185107.49099,49.71809020819151
0.9986353761776844,dx,0.9992101912845859,0.5293369627473845,0.8021349817967155,NA,NA,-0.9847525596514789,18.862340022597948,0.8708727890262965,46.85739046856439,NA,NA,0.844438658649538,54.65636455490708,0.9702880133376978,30.802068386322944,0.10484714008062254,56.171149185393936,0.18204855899695044,82.54316427049494,0.6110989108857906,46.86642916228982,0.2861599749032958,17.2567607028913,-0.009724090871116408,154.48254030829065,0.6430589458176171,41.24209487713981,0.7936760365529649,27.37753184104128,0.7831839037218733,56.49758616282144,1020.0,2007-03-27T07:49,446663.488223,6185098.87991,52.80128499522963
0.586677562284113,dx,0.9986353761776844,0.4465408190870504,0.6150384949161999,NA,NA,0.21883032967164923,39.18207739738623,-0.024608532710073124,49.95381016615635,NA,NA,0.19334369233293877,49.25772708042693,0.05152679577380216,11.824837928550261,0.04054114347078456,61.39014080369952,0.21709951576452463,91.73393626078116,0.2950155457564108,59.74790275458865,0.8192033412403327,33.47639052548079,-0.006848226326485072,119.38232342152193,0.14123737669053205,50.36585330580059,0.9850624854395674,16.85795262155495,0.36527386089123964,26.977136808201227,1140.0,2007-03-27T07:58,446858.732807,6185088.66945,50.84584075617905
0.9680355906798113,dx,0.586677562284113,0.37889289149155814,0.841538270316566,NA,NA,0.7282614728990497,34.27046660204729,0.28795992079577515,191.37953586631613,NA,NA,0.24299728408368315,178.71024418108635,-0.98190000853108,19.016609779663014,0.2356258807648407,149.55295715201484,0.3028643505965997,231.9355706132711,0.3082975610532212,169.05457369573898,0.6758561195762487,127.05956518680445,0.334056579582483,225.01950281999294,0.28471173600799043,151.06376686265926,0.635165069413574,88.49974676467151,0.7723385439821412,118.30158594020806,1080.0,2007-03-27T08:08,446955.266403,6185221.91964,140.32201045537286
0.7753570990370348,dx,0.9680355906798113,0.461125812708369,0.808029642870269,NA,NA,0.9834267465233121,51.151651440562496,0.42761032316404335,167.7602523302437,NA,NA,0.31593789476991,147.51960934865394,-0.9847898335480297,19.858725260770537,0.10959715868656444,106.63147791948839,0.3628550792390336,228.75388680614213,0.31038631308650794,129.4730734095151,0.7801231190189285,79.17558459026847,0.4110504415857912,225.56620718016663,0.39271287335554156,133.88331874628616,0.5395116952879863,64.16456998053668,0.8228185928373603,109.19035220099386,1440.0,2007-03-27T08:16,447048.486342,6185246.07243,121.92739243446903
0.9709625532711443,dx,0.7753570990370348,0.6861080346170438,0.993606314794134,NA,NA,0.5729936488088206,75.32408159655253,0.7160384388888753,149.71429653953828,NA,NA,0.7393717312648175,142.8356656153535,0.6217902430302861,29.448398300919152,0.5074179783298496,63.233887279312746,0.606168747733298,155.35484850970252,0.7506279117766904,110.47092191928792,0.7145541358080948,84.38718300124205,0.7517063368235514,193.9052595713383,0.7045624424635999,143.94413075648689,0.6832398452747296,115.8850626131435,0.8121834944847567,140.3096130577658,1500.0,2007-03-27T08:32,447198.18933,6185368.00449,117.06777906338692
0.9346926470832359,dx,0.9709625532711443,-0.44329513322638026,0.2236100596471388,NA,NA,-0.981762221502152,54.80854401988742,-0.9999855860054554,15.179308794464692,NA,NA,0.9401794803325199,30.303050729638567,-0.9804373909982728,46.284526217971965,-0.9999334278455325,65.944105751139,-0.9853202302247785,59.314842640872854,0.544586110879523,44.42200748461189,0.5978213374032914,30.34256477857091,0.959724252398491,91.70020824747036,0.7030065547233082,32.48278456656671,-0.9002857164827411,29.39861148012515,0.9129038674966231,35.337070479766425,1500.0,2007-03-27T08:41,447372.005134,6185325.17872,44.626468765923825
0.115171331758442,dx,0.9346926470832359,-0.29009706628622345,0.9400667716530998,NA,NA,-0.47790630636004333,120.71115004348324,-0.2900335804883705,159.78691278086356,NA,NA,-0.03281083597063376,156.76440182263863,-0.6196178821863312,162.6981229016769,0.05329986102036783,35.75736722871543,-0.9038846559263856,107.90020419758211,-0.2744226154717276,137.1501783950886,-0.04692572090646313,148.38942425009188,0.16223855640388762,195.65792478414838,-0.19968154539740615,175.3304675926806,-0.5643941812671947,113.79678531925246,-0.07838834292489527,160.2873202313735,1500.0,2007-03-27T08:57,447526.898117,6185384.08342,139.51918829563294
-0.2888503174935025,dx,0.115171331758442,-0.6709621654035953,0.9076891581981057,NA,NA,-0.2571279571165318,24.518079360294735,-0.8144073360534863,78.3237311077587,NA,NA,-0.6625357151371454,57.501292379330266,-0.8866893119935232,118.17501344917963,-0.5357734436609523,73.28566741669819,-0.9262910902001396,65.32183878197228,-0.7609821239209289,53.16568413244335,-0.7558698297451403,74.41978184305982,-0.2049978693436598,133.02739285225826,-0.44169110670533607,108.57634913515298,-0.6491671852111146,62.33007160908022,-0.41276823072648644,109.29773186417705,1500.0,2007-03-27T09:06,447555.307477,6185629.1124,79.82855282761713
-0.6859790743423445,dx,-0.2888503174935025,-0.5285407914059471,0.5537291360525962,NA,NA,0.5107703367224057,68.49471923630458,-0.747847250350037,24.53385365986684,NA,NA,-0.9537824528152626,6.14479406316288,-0.9412098070443523,46.89744912526189,-0.6796722228641082,27.317074320727958,-0.823689759481784,37.80645094817951,0.06005691729676712,8.23369060934936,-0.04969342242529073,154.9010142124438,-0.1667252506522924,160.57469495363677,-0.5440402851367979,13.251002429081561,0.7730535704658833,45.09934572861767,0.0507582750056707,157.72115082454968,1560.0,2007-03-27T09:22,447450.482352,6185976.54798,62.58127000926521
0.2732401791453936,dx,-0.6859790743423445,0.4465133335266366,0.9623260716283886,NA,NA,0.5843562900855314,232.99588030498344,0.5682594371478898,111.34150029780209,NA,NA,0.5532703839529685,231.08502576246528,-0.4356966207039532,29.449337888404813,0.5416689859991665,62.782573676772934,0.37470051100524443,44.82366210459981,0.5303469500820971,230.30382569722582,0.4476755903850324,282.03300458473706,0.397722024639208,262.79340155888275,0.515486163719857,258.83924621950047,0.5818264410487812,219.87510209686468,0.49668096165959913,275.255425363038,1200.0,2007-03-27T09:32,447342.928163,6186090.63122,186.79816546293975
-0.04009235546193598,dx,0.2732401791453936,0.8498386172172121,0.6070554369811577,NA,NA,0.7686616387655538,118.71200734057531,0.6719778817371016,108.82778121827754,NA,NA,0.7008211187246616,128.62781220413197,-0.6642953237671376,66.37538520550115,0.21034363344738363,25.192848263835835,0.5177743303771308,18.96600009672511,0.7662983223193737,120.73426427156645,0.5643601853444778,147.1759178379271,0.3515640750228113,107.19025451798832,0.7684148544933198,130.07401050511652,0.766963458129161,85.49873068641922,0.7679058627323058,153.84682259581095,1440.0,2007-03-27T09:42,447441.399401,6186437.30058,100.93515289532296
0.9616014589999996,dx,0.16194892069203343,-0.867462693797429,0.6551577671278642,NA,NA,-0.7572048069546495,35.321253350003836,-0.5622832238239627,7.8933035188244665,NA,NA,-0.5453627571501475,9.940912556609113,-0.6587859367322333,2.724052355049294,NA,NA,0.47275840893837023,0.36132881760000535,-0.9701788102435948,35.4695500708266,-0.9881328594864607,38.02958313098069,-0.42906076238710233,33.860476633647934,-0.5117669535587254,12.423171180225136,-0.909381825176951,5.9443779009443745,-0.39217441317745116,14.468368295088677,1080.0,2007-03-27T12:35,447308.477551,6187536.0745,17.857852528163644
-0.9101493963214813,dx,0.9616014589999996,-0.9254043237935489,0.9856632421334747,NA,NA,-0.8890513912695036,50.72616326051954,-0.9161452931927881,101.68647095434414,NA,NA,-0.9217056944831448,104.30184875820595,-0.9750312921439862,35.091660886338204,NA,NA,-0.8003406002272366,15.04305087582807,-0.9151856232275309,113.57031407047475,-0.918312235379607,126.32178980489581,-0.9924324457802459,103.0088134431618,-0.8460203069578582,61.75151871387359,-0.9967985182950895,19.340510891980433,-0.862483593943915,60.853915597817036,1200.0,2007-03-27T12:45,447321.034584,6187532.49061,71.97236884158539
